"product_id","short_description","full_description","meta_title","meta_keywords","full_image_description","full_text_description"
521,"국내산 우엉채로 편리하고 맛있는 요리가 가능합니다. 김밥, 유부초밥, 우엉조림 등 다양한 요리에 활용도가 높으며, 씹는 맛과 식감이 뛰어납니다. 손질이 되어 있어 조리가 간편하고, 가성비도 좋아 자주 구매하는 제품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/126069274_0_d3fba536.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/126069274_1_ed5e5d0c.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/126069274_2_373307e8.jpg""]",
522,"시래기가 부드럽고 맛있어 요리하기 편리합니다. 된장국, 감자탕, 코다리찜 등 다양한 요리에 활용도가 높고, 영양가도 풍부해 건강에 좋습니다. 국내산이라 신선하고 깨끗하며, 양도 많아 경제적입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070216157_0_d3fba536.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070216157_1_20911ee2.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070216157_2_373307e8.jpg""]",
523,"국내산 고사리로 편리하고 맛있습니다. 부드럽고 신선하며, 육개장이나 나물 요리에 적합합니다. 간편한 사용과 좋은 품질로 인기가 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070092152_0_d3fba536.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070092152_1_0e2541d9.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070092152_2_373307e8.jpg""]",
524,,,,,"",
525,"토란줄기는 편리하고 맛있는 제품입니다. 국산이라 품질이 좋고, 육개장이나 소고기국에 특히 잘 어울립니다. 간편하게 요리할 수 있어 자주 구매하는 고객들이 많습니다.",,,,"",
526,"국산 죽순은 신선하고 아삭한 맛이 일품입니다. 마라탕, 유산슬 등 다양한 요리에 활용도가 높으며, 품질이 우수합니다.",,,,"",
527,"아삭하고 맛있는 연근으로 조리가 간편하고 영양가 높습니다. 슬라이스되어 있어 요리하기 편리하며, 연근조림, 샐러드 등 다양한 요리에 활용도가 높습니다. 신선하고 품질이 좋아 자주 구매하는 제품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/136971054_0_5e06405f.jpg""]",
528,"미역줄기가 부드럽고 맛있어 인기 있는 반찬입니다. 염장 처리되어 있어 사용이 편리하고, 볶음이나 무침으로 다양하게 활용할 수 있습니다. 특히 아이들도 좋아하는 건강한 밑반찬으로, 가성비가 좋아 자주 구매하는 제품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/052244732_0_d46760e6.jpg""]",
529,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/052759676_0_061892ab.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/052759676_1_4d8cd30e.jpg""]",
530,"톳해초 샐러드는 새콤달콤하고 식감이 좋습니다. 특히 입맛 없을 때 먹기 좋으며, 간편한 반찬으로 인기가 높습니다. 또한 건강에 좋고 다양한 요리에 활용할 수 있어 자주 구매하는 제품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/052245092_0_061892ab.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/052245092_1_8bbb875f.jpg""]",
531,"해초 샐러드는 새콤달콤하고 꼬들꼬들한 식감으로 인기가 높습니다. 특히 여름철 입맛 없을 때 좋으며, 양파나 오이를 추가하면 더욱 맛있습니다. 또한 간편하게 먹을 수 있어 자주 구매하는 제품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/052244980_0_061892ab.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/052244980_1_5d6cee4c.jpg""]",
532,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/052244755_0_061892ab.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/052244755_1_73e82aba.jpg""]",
533,"톳의 품질과 맛이 뛰어나며, 사용이 편리합니다. 염분 조절이 쉽고 다양한 요리에 활용도가 높아 고객 만족도가 높습니다. 가격 대비 품질이 우수하여 재구매율이 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/052244778_0_061892ab.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/052244778_1_417f42c3.jpg""]",
534,"깔끔하고 부드러운 맛이 일품이며, 국산보다 살이 더 많습니다. 특히 매운 등갈비찜으로 좋고 해초향이 나서 맛있습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/052244761_0_061892ab.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/052244761_1_1e6a2224.jpg""]",
535,"샐러드 드레싱으로 완벽한 제품입니다. 달콤하고 부드러운 맛이 특징이며, 저당임에도 불구하고 맛있습니다. 양배추와 잘 어울리는 맛으로 인기가 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/071200646_0_33edc370.jpg""]",
536,"맛있고 고소한 제품으로, 두부와 함께 먹으면 더욱 맛있습니다. 특히 두부샐러드와 잘 어울립니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/104274444_0_127dc790.jpg""]",
537,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/114154876_0_3a285d91.jpg""]",
538,시저 드레싱의 맛과 품질이 우수하며 샐러드와 잘 어울립니다. 적절한 양과 저렴한 가격으로 고객 만족도가 높습니다. 다양한 요리에 활용할 수 있어 편리합니다.,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/102373668_0_8fa0c4e4.jpg""]",
539,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/104273759_0_aee83dd3.jpg""]",
540,"파채소스가 편리하고 맛있어 인기가 높습니다. 간편하게 사용할 수 있어 특히 좋고, 가성비도 뛰어납니다. 다양한 요리에 활용 가능하며 배송도 빠르고 신선합니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/129773564_0_76618b04.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/129773564_1_dcde0d16.jpg""]",
541,"연어와 완벽한 조화를 이루는 소스로, 가성비가 뛰어나고 맛이 좋습니다. 작은 사이즈로 여름에 특히 적합하며, 샐러드나 튀김 소스로도 활용도가 높습니다. 빠른 배송과 합리적인 가격으로 고객 만족도가 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/134332866_0_76618b04.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/134332866_1_dc5ac8dc.jpg""]",
542,상큼하고 맛있는 발사믹 드레싱으로 샐러드를 더욱 맛있게 즐길 수 있습니다. 건강에도 좋고 다양한 요리에 활용도가 높아 인기가 많습니다.,,,,"",
543,"풀무원 오리엔탈 드레싱은 샐러드에 가장 적합한 소스로 인기가 높습니다. 특히 맛있고 무난하며, 새콤한 맛이 일품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/120504869_0_a7e89367.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/120504869_1_32451ce9.jpg""]",
544,"고소하고 맛있는 흑임자 드레싱은 샐러드의 필수품입니다. 적당한 단맛과 짭짤함으로 모든 채소와 잘 어울리며, 특히 건강한 맛으로 인기가 높습니다. 가격 대비 품질이 우수하여 많은 고객이 꾸준히 재구매하는 제품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/138338312_0_a7e89367.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/138338312_1_32451ce9.jpg""]",
545,발사믹 드레싱이 맛있고 가성비가 좋습니다. 샐러드와 잘 어울리며 편리하게 사용할 수 있어 자주 구매하는 제품입니다. 양도 넉넉하고 유통기한도 길어 만족도가 높습니다.,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/125176655_0_76618b04.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/125176655_1_ddf58a64.jpg""]",BLOCKQUOTE { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } P { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } v\:* { BEHAVIOR: url&#40;#default#VML&#41; } o\:* { BEHAVIOR: url&#40;#default#VML&#41; }.shape { BEHAVIOR: url&#40;#default#VML&#41; } x\:* { POSITION: relative; VISIBILITY: hidden } TD { WORD-BREAK: break-all } BODY { WORD-BREAK: break-all } UL { } OL { }
546,"맛있고 가성비 좋은 드레싱으로, 샐러드와 두부에 잘 어울립니다. 대용량이며 가격도 저렴해 자주 구매하는 제품입니다. 특히 오리엔탈 맛이 인기가 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/125176649_0_76618b04.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/125176649_1_90856488.jpg""]",
547,"흑임자 참깨소스는 고소하고 맛있습니다. 샐러드에 뿌려 먹기 좋으며, 특히 그릭요거트와 섞으면 더욱 맛있습니다. 풀무원 제품이라 믿고 먹을 수 있고, 간편하게 사용할 수 있어 자주 구매하는 제품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/124982566_0_a7e89367.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/124982566_1_32451ce9.jpg""]",
548,"맛있고 가성비 좋은 샐러드 드레싱입니다. 특히 연어, 야채와 잘 어울리며 다양한 요리에 활용도가 높습니다. 양도 넉넉하고 신선해서 만족도가 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/125176678_0_76618b04.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/125176678_1_2e51bbee.jpg""]",BLOCKQUOTE { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } P { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } v\:* { BEHAVIOR: url(#default#VML) } o\:* { BEHAVIOR: url(#default#VML) }.shape { BEHAVIOR: url(#default#VML) } x\:* { POSITION: relative; VISIBILITY: hidden } TD { WORD-BREAK: break-all } BODY { WORD-BREAK: break-all } UL { } OL { }
549,"작고 간편한 용량으로 다양한 맛을 즐길 수 있는 제품입니다. 신선하고 맛있으며, 특히 고소하고 진한 소스가 인기입니다. 가격도 저렴하여 가성비가 좋고 자주 구매하는 제품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/129773593_0_76618b04.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/129773593_1_ceadad60.jpg""]",
550,"상큼하고 맛있는 유자 드레싱으로, 샐러드의 맛을 돋워줍니다. 가격 대비 만족도가 높고, 향긋하며 새콤달콤한 맛이 특징입니다. 파스타나 스테이크에도 잘 어울리는 다용도 소스입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/125176603_0_76618b04.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/125176603_1_cdafaa15.jpg""]",BLOCKQUOTE { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } P { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } v\:* { BEHAVIOR: url(#default#VML) } o\:* { BEHAVIOR: url(#default#VML) }.shape { BEHAVIOR: url(#default#VML) } x\:* { POSITION: relative; VISIBILITY: hidden } TD { WORD-BREAK: break-all } BODY { WORD-BREAK: break-all } UL { } OL { }
551,"심플러스 오리엔탈 드레싱은 맛있고 가격이 저렴하여 인기가 높습니다. 상큼하고 짭조름한 맛으로 샐러드에 잘 어울리며, 깔끔한 맛으로 재구매율이 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/125176586_0_76618b04.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/125176586_1_a4234350.jpg""]",BLOCKQUOTE { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } P { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } v\:* { BEHAVIOR: url(#default#VML) } o\:* { BEHAVIOR: url(#default#VML) }.shape { BEHAVIOR: url(#default#VML) } x\:* { POSITION: relative; VISIBILITY: hidden } TD { WORD-BREAK: break-all } BODY { WORD-BREAK: break-all } UL { } OL { }
552,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/115273885_0_a7e89367.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/115273885_1_32451ce9.jpg""]",
553,"풀무원 오리엔탈 드레싱은 신선하고 맛있어 자주 구매하는 인기 상품입니다. 특히 샐러드와 파스타에 잘 어울리며, 미니 사이즈로 휴대성이 좋습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/115273640_0_a7e89367.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/115273640_1_32451ce9.jpg""]",.
554,"맛있고 편리한 샐러드 드레싱으로 인기가 높습니다. 작은 사이즈로 경제적이며, 특히 로메인과 잘 어울립니다. 또한 맛이 짜지 않고 무난하여 다양한 용도로 사용할 수 있습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/129773662_0_76618b04.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/129773662_1_f6f2f459.jpg""]",
3848,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070505846_0_4173704c.jpg""]",
556,"발사믹 드레싱의 소용량 포장이 편리하고 맛있습니다. 샐러드에 잘 어울리며, 휴대성이 좋습니다. 가성비가 뛰어나고 유통기한도 넉넉해 자주 구매하는 제품입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/129773627_0_76618b04.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/129773627_1_069f8847.jpg""]",
557,"신선하고 맛있는 샐러드 드레싱으로, 빠른 배송과 착한 가격이 특징입니다. 재구매할 만큼 만족도가 높습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/102373414_0_eeae0392.jpg""]",
558,"홈플러스 흑임자 드레싱은 고소하고 달콤한 맛으로 인기가 높습니다. 샐러드뿐만 아니라 다양한 요리에 활용도가 높으며, 가격 대비 양도 풍부합니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/125176661_0_76618b04.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/125176661_1_541ddb0c.jpg""]",BLOCKQUOTE { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } P { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } v\:* { BEHAVIOR: url(#default#VML) } o\:* { BEHAVIOR: url(#default#VML) }.shape { BEHAVIOR: url(#default#VML) } x\:* { POSITION: relative; VISIBILITY: hidden } TD { WORD-BREAK: break-all } BODY { WORD-BREAK: break-all } UL { } OL { } BLOCKQUOTE { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } P { MARGIN-TOP: 0px; MARGIN-BOTTOM: 0px } v\:* { BEHAVIOR: url(#default#VML) } o\:* { BEHAVIOR: url(#default#VML) }.shape { BEHAVIOR: url(#default#VML) } x\:* { POSITION: relative; VISIBILITY: hidden } TD { WORD-BREAK: break-all } BODY { WORD-BREAK: break-all } UL { } OL { }
559,"상큼하고 달콤한 맛이 일품이며, 양배추와 함께 먹으면 더욱 맛있습니다. 가격 대비 품질이 우수합니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/124390108_0_8f4ada51.jpg""]",
560,"고소하고 맛있는 샐러드 소스로, 견과류의 풍미와 상큼한 맛이 조화롭습니다. 다양한 샐러드에 잘 어울리며, 식사 대용으로도 좋습니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/115404339_0_a7e89367.jpg"", ""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/115404339_1_32451ce9.jpg""]",
561,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/126557163_0_32567cd4.jpg""]",
562,"키위 드레싱은 상큼하고 달콤한 맛으로 인기가 높습니다. 저렴한 가격과 빠른 배송, 꼼꼼한 포장도 장점입니다.",,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/126557071_0_9506f98f.jpg""]",
563,,,,,"[""https://self-json-backup.s3.ap-northeast-2.amazonaws.com/homeplus/product_detail/070448308_0_5e4f07f6.jpg""]",
